"id","submitdate","lastpage","startlanguage","seed","age","gender","gender[other]","colorVision","experiencePacman","experienceAI","experienceAI2[1]","experienceAI2[2]","experienceAI2[3]","experienceAI2[4]","experienceAI2[5]","experienceAI2[other]","outcomeAI[1]","randVideoSeed","randnumber","videoname1","videoname2","videoname3","retrospectionText","retrospectionQuest","next","infoPacman","gamePacman","regularPill","identifyPacman","powerPill","GhostsBlueWhen","GhostsBlueWhat","infoPacman2","gamePacman2","infoSummary","infoSaliency","greenArea","brightnessArea","quizSummary","infoSummary2","infoSaliency2","retrospectionVideo2","retrospectionClicks2","Intention2","retrospection2[1]","retrospection2[2]","retrospection2[3]","retrospection2[4]","retrospection2[5]","retrospection2[6]","RetrospectionConf2[predictConf1]","RetrospectionExpl2","retrospectionVideo3","retrospectionClicks3","Intention3","retrospection3[1]","retrospection3[2]","retrospection3[3]","retrospection3[4]","retrospection3[5]","retrospection3[6]","RetrospectionConf3[predictConf1]","RetrospectionExpl3","retrospectionVideo1","retrospectionClicks1","Intention1","retrospection1[1]","retrospection1[2]","retrospection1[3]","retrospection1[4]","retrospection1[5]","retrospection1[6]","RetrospectionConf1[predictConf1]","RetrospectionExpl1","explSatisfaction1[1]","explSatisfaction1[2]","explSatisfaction1[3]","explSatisfaction1[4]","explSatisfaction1[5]","explSatisfaction1[6]","comment1","trustDescription2","videos2","videoClicks2A","videoClicks2B","trustBool2","trustConfidence2[confidence1]","trustExpl2","trustDescription3","videos3","videoClicks3A","videoClicks3B","trustBool3","trustConfidence3[confidence1]","trustExpl3","trustDescription1","videos1","videoClicks1A","videoClicks1B","trustBool1","trustConfidence1[confidence1]","trustExpl1","explSatisfaction2[1]","explSatisfaction2[2]","explSatisfaction2[3]","explSatisfaction2[4]","explSatisfaction2[5]","explSatisfaction2[6]","comment2","bonus","code","submit","interviewtime","groupTime433","ageTime","genderTime","colorVisionTime","experiencePacmanTime","experienceAITime","experienceAI2Time","outcomeAITime","randVideoSeedTime","randnumberTime","groupTime503","videoname1Time","videoname2Time","videoname3Time","retrospectionTextTime","retrospectionQuestTime","nextTime","groupTime451","infoPacmanTime","gamePacmanTime","groupTime453","regularPillTime","identifyPacmanTime","powerPillTime","GhostsBlueWhenTime","GhostsBlueWhatTime","groupTime486","infoPacman2Time","gamePacman2Time","groupTime454","infoSummaryTime","infoSaliencyTime","groupTime455","greenAreaTime","brightnessAreaTime","quizSummaryTime","groupTime487","infoSummary2Time","infoSaliency2Time","groupTime512","retrospectionVideo2Time","retrospectionClicks2Time","Intention2Time","retrospection2Time","RetrospectionConf2Time","RetrospectionExpl2Time","groupTime513","retrospectionVideo3Time","retrospectionClicks3Time","Intention3Time","retrospection3Time","RetrospectionConf3Time","RetrospectionExpl3Time","groupTime510","retrospectionVideo1Time","retrospectionClicks1Time","Intention1Time","retrospection1Time","RetrospectionConf1Time","RetrospectionExpl1Time","groupTime511","explSatisfaction1Time","comment1Time","groupTime460","trustDescription2Time","videos2Time","videoClicks2ATime","videoClicks2BTime","trustBool2Time","trustConfidence2Time","trustExpl2Time","groupTime461","trustDescription3Time","videos3Time","videoClicks3ATime","videoClicks3BTime","trustBool3Time","trustConfidence3Time","trustExpl3Time","groupTime456","trustDescription1Time","videos1Time","videoClicks1ATime","videoClicks1BTime","trustBool1Time","trustConfidence1Time","trustExpl1Time","groupTime509","explSatisfaction2Time","comment2Time","groupTime479","bonusTime","codeTime","submitTime"
"252","1980-01-01 00:00:00","17","en","1646779043","3","1","","0","4","0","","","","","","","3","9","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","In this video the player strategy is very good because he had ate many pills and also the ghost was eaten by the agent. This will leads the player to get more points in the game.","0","1","0","1","1","0","7","In this video the agent was played very well hence i came to this selection.","","1","In this video i think that the agent did not played well and he did not ate many pills but eaten by the ghost several times. This will leads to decrease the player points and will loose the game.","0","1","0","1","1","0","6","In this video i clearly reviewed that the agent was not played very well  so that is why i came to this selection.","","3","An AI agent played this game quickly and securely by escaping from all the ghosts by the way of smart move. This increase the player points as high.","1","1","0","0","1","0","6","In this game the most important is to eat the pills will increase the player points that will useful for the game and also the player in the video had played very well.","5","4","2","5","","","no","","","2","1","1","7","In this video player A was played very well because, more number of ghosts were eaten by the pacman that will increase the points higher than when eating the pills.","","","4","3","1","6","Because player A was played in good manner and the technique was good to play this game.","","","1","1","2","6","In this video player B was played very well and eaten many ghost as possible that leads the player to get high points.","5","4","1","4","","","no","50","74aa22da","","1823.68","22.1","","","","","","","","","","1.54","","","","","","","33.22","","","138.4","","","","","","1.86","","","19.24","","","18.07","","","","1.59","","","218.54","","","","","","","282.1","","","","","","","574.72","","","","","","","32.25","","","195.17","","","","","","","","147.51","","","","","","","","117.26","","","","","","","","18.27","","","1.84","","",""
"253","1980-01-01 00:00:00","17","en","1913892039","3","1","","0","3","1","0","1","0","0","0","0","6","1","1","/surveys/upload/surveys/248468/files/agent1_random_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Prioritizes getting the regular pills and staying away from the ghosts","1","1","0","0","0","0","4","He doesn't come near the ghosts, and just tries to get the pills","","1","He's risk averse, trying to stay away from the ghosts","1","1","0","1","0","0","3","He often times just stays in place, meaning the AI doesn't want to go anywhere near the ghosts location","","4","He's trying to get the power pill and eat the blue ghosts","1","0","1","0","1","0","5","He either gets the power pill or eats a ghost in every clip","4","3","4","3","","","no","","","1","1","2","4","He seemed more aggressive; got the power pills and ate ghosts","","","1","4","2","3","It looked like he got more points in the videos","","","2","1","1","4","He looked more aggressive, killed ghosts and got more points","4","2","4","3","","","no","20","62aa22da","","1200.55","54.28","","","","","","","","","","0.9","","","","","","","637.05","","","34.67","","","","","","1.34","","","17.14","","","8.24","","","","0.74","","","77.27","","","","","","","59.98","","","","","","","112.12","","","","","","","23.73","","","31.01","","","","","","","","84.71","","","","","","","","39.33","","","","","","","","17.23","","","0.81","","",""
"254","1980-01-01 00:00:00","17","en","1177820867","3","2","","0","4","0","","","","","","","5","5","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","I didn't notice a clear strategy on this video. It seems the AI was going after the blue ghost when there was one nearby. Otherwise, it just ate normal pills.","1","1","0","0","1","0","4","I came to my selection after watching the video and observing how the pacman acted. I'm not too confident on my selection since the strategy wasn't very clear to me.","","2","The strategy of the AI was to eat pills and blue ghosts.","1","1","0","0","1","0","5","I came to this conclusion after watching the video. The pacman, pills, and blue ghosts were very important to the strategy.","","1","The strategy of the AI agent was to go after the power pills.","1","0","1","0","0","0","7","I came to this conclusion after watching the video. The pacman would go after the closest power pill each time.","4","3","4","4","","","No","","","2","1","1","5","I chose Player A because it went after power pills and blue ghosts more often than Player B. Player B went after power pills but did not chase any blue ghosts. I think I would get a better outcome with Player A.","","","5","1","2","5","I chose Player B because Player A missed several blue ghosts that were near. He went in the opposite direction and missed points. Player B did not miss any opportunities to eat blue ghosts when there was one near. I feel confident I would get more points with Player B.","","","1","1","1","5","I chose Player A because Player B missed a few opportunities to eat blue ghosts by going in the opposite direction. Player A made the most of the opportunities it had by eating power pills and chasing blue ghosts. I think I would get more points with Player A.","4","3","2","4","","","No","30","123ba22da","","1043.72","31.31","","","","","","","","","","0.68","","","","","","","127.34","","","29.17","","","","","","0.54","","","6.37","","","20.02","","","","0.37","","","170.59","","","","","","","150.74","","","","","","","88.83","","","","","","","23.32","","","130.79","","","","","","","","126.57","","","","","","","","112.21","","","","","","","","23.72","","","1.15","","",""
"255","1980-01-01 00:00:00","17","en","59175996","4","2","","0","3","1","1","1","0","0","0","0","4","7","1","/surveys/upload/surveys/248468/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","4","pacman ate cherry and power pill then was chasing ghosts to eat","0","0","1","0","1","1","6","I watched the things pacman did in the video","","1","pacman was eating normal pills as well as chasing and eating ghosts. ","0","1","0","0","1","0","6","I observed pacman's behavior in the video ","","1","pacman is eating normal pills and running away or hiding from ghosts","1","1","0","1","0","0","6","I watched pacman's behavior in the video","4","4","4","4","","","no comments","","","1","2","1","6","This pacman was doing well in the game. The other option was not doing so well.","","","1","1","2","6","Option B looks like they know what they are doing. Option A looks like they have no idea how to play the game.","","","1","1","2","6","Player B is collecting pills/points. Option A is not being very productive.","4","4","2","5","","","no comments","20","114fa22db","","1338.33","236.8","","","","","","","","","","3.07","","","","","","","88.4","","","49.92","","","","","","35.78","","","14.24","","","26.82","","","","2.6","","","223.69","","","","","","","162.29","","","","","","","121.97","","","","","","","37.6","","","101.81","","","","","","","","115.6","","","","","","","","79.64","","","","","","","","35.32","","","2.78","","",""
"256","1980-01-01 00:00:00","17","en","1346594710","3","2","","0","3","1","0","1","0","0","0","0","4","1","1","/surveys/upload/surveys/248468/files/agent1_random_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","pacman wants to consume as many pills as possible","1","1","0","1","0","0","5","Seems to want to eat pills without getting caught","","3","pac-man wants to eat as many pills as possible while avoiding ghosts","1","1","0","1","0","0","6","Pacman seems to emphasize eating the regular pills, not specifically going for power-pills. There isn't much concern for eating blue ghosts either, as one goes directly by pacman without chase. Also, pacman seems to stay in the same cube-like area.","","2","To get the power pill and eat blue ghosts","1","0","1","0","1","0","5","Pacman goes for the power pills then chases the blue ghosts","4","3","2","3","","","","","","2","1","2","6","B actively seeks power pills and blue ghosts","","","2","1","1","5","A seems to focus on consumption more, although they avoid blue ghosts, where as B doesn't seem as effective","","","1","2","1","5","B seems to avoid going for the blue ghosts","4","4","2","4","","","","30","122ca22dc","","908.4","52.85","","","","","","","","","","1.22","","","","","","","79.06","","","51.55","","","","","","53.08","","","7.71","","","9.03","","","","0.35","","","58.33","","","","","","","135.41","","","","","","","105.31","","","","","","","27.42","","","174.48","","","","","","","","74.18","","","","","","","","62.1","","","","","","","","15.98","","","0.34","","",""
"257","","3","en","350559895","4","1","","0","1","1","1","1","0","0","0","0","4","8","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268.63","99.59","","","","","","","","","","2.58","","","","","","","166.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258","","8","en","1170662174","3","2","","0","4","0","","","","","","","4","5","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","","","","","","","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","429.65","144.12","","","","","","","","","","0.8","","","","","","","215.77","","","31.4","","","","","","0.94","","","17.68","","","17.63","","","","1.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259","1980-01-01 00:00:00","17","en","1512760383","3","1","","0","4","1","1","1","0","0","0","0","4","7","1","/surveys/upload/surveys/248468/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","3","pacman both avoids the normal colored ghosts, while also targeting the power pills to eat the blur ghosts. ","1","0","1","1","1","0","5","One part of the video showed pacman really attempt to avoid the normal colored ghost when it get very near. He also was seen eating a blue ghost, eating a power pill and going towards another power pill, like he was targeting those.","","4","It looks like the AI is prioritizing eating the power pills as he ate a ghost in one part and was eating a power pill in another. This would maximize the points from eating ghosts.","1","0","1","0","1","0","4","I saw in the video pacman eating a ghost, and then eating another power pill.","","2","It looks like the strategy is to avoid the ghosts at all costs. In one part pacman doesn't attempt to eat the blue ghosts, and in another he turns around when the normal colored ghosts get close.","1","1","0","1","0","0","5","The video shows pacman actively avoiding the normal colored ghosts. ","4","4","3","4","","","","","","2","1","1","5","Player A is good at avoiding the ghosts, but doesn't shy away from going after the blur ghosts. Player B avoids the ghosts at all times, probably losing out on points.","","","1","1","2","7","Player B is much better at avoiding the normal colored ghosts and seems to target the power pill to eat the blur ghosts.","","","18","7","2","5","Player B seems to be focusing on getting the power pill to eat the blue ghosts instead of just avoiding the ghosts at all times like player A","4","4","2","5","","","","20","225ea22dd","","1168.22","57.73","","","","","","","","","","1.11","","","","","","","120.38","","","17.98","","","","","","1.29","","","12.67","","","13.24","","","","0.56","","","199.27","","","","","","","199.53","","","","","","","156.88","","","","","","","33.19","","","106.2","","","","","","","","93.51","","","","","","","","131.38","","","","","","","","22.46","","","0.84","","",""
"260","","8","en","1125073104","4","3","","0","1","0","","","","","","","4","4","1","/surveys/upload/surveys/248468/files/agent1_random_4.mp4","/surveys/upload/surveys/841769/files/agent2_random_4.mp4","/surveys/upload/surveys/841769/files/agent3_random_4.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","744.61","89.53","","","","","","","","","","1.69","","","","","","","152.01","","","188.85","","","","","","246.27","","","28.57","","","35.86","","","","1.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261","","3","en","1620974495","5","1","","0","3","1","1","0","0","0","0","I have had robot sales persons call me at home","3","3","1","/surveys/upload/surveys/248468/files/agent1_random_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_3.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404.23","270.17","","","","","","","","","","0.79","","","","","","","133.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262","1980-01-01 00:00:00","17","en","1033741460","3","1","","0","2","1","1","1","0","0","1","0","4","9","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Eating power up pills and gaining points from pills and ghosts.","0","1","1","0","1","0","7","Pacman used pills to kill ghosts and get more points.","","1","Pacman got the most pints by killing the ghosts","1","0","1","0","1","0","6","Pacman got most pints in video from ghosts.","","1","The strategy included getting the power pills.","0","0","1","0","0","0","7","the video repeatedly showed eating the power up pills. ","4","4","2","3","","","n/a","","","1","1","1","6","player A collected a lot of points form pills and still killed ghosts","","","1","3","2","5","PLAYER B COLLECTED A LOT OF REGUALR PILLS AND STILL KILLED SOME GHOSTS","","","1","1","2","7","PLAYER B KILLED THE MOST GHOSTS TO GET MORE POINTS","4","4","2","3","","","n/a","40","204ba22dd","","674.65","56.07","","","","","","","","","","0.39","","","","","","","55.21","","","23.39","","","","","","0.67","","","6.69","","","21.39","","","","0.68","","","94.2","","","","","","","55.78","","","","","","","96.82","","","","","","","28.72","","","56.74","","","","","","","","75.45","","","","","","","","84.32","","","","","","","","16.91","","","1.22","","",""
"263","1980-01-01 00:00:00","17","en","2105134459","3","1","","0","4","1","0","1","0","0","1","0","3","5","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","The agent was trying to get as many power pills and blue ghosts as possible.","0","0","1","0","1","0","1","Every scene showed the ghost blue and/or pacman eating them.","","1","I feel like the strategy here was to get as many regular pills as possible while the ghosts were blue and continue this method by getting power pills at the end of the ghosts blue cycle.","0","1","1","0","1","0","5","while the ghosts were blue pacman was getting as many pills as possible and not really going for the ghosts while they were blue.","","1","The strategy here was to get as many power pills as possible.","0","0","1","0","0","0","7","Every scene showed pacman eating power pills and only going for power pills.","4","3","2","4","","","These video clips could have been a bit longer to better understand the AI agents behavior.","","","1","1","1","6","Player A was doing a better job at collecting pills while eating ghosts. Player B on the other hand seemed to be avoiding the pills and the ghosts.","","","1","1","2","6","Player B did a better job of collecting pills and keeping the ghosts at bay by collecting power pills. Player A did a good job but I dont feel they did as good a job as Player B.","","","1","1","2","6","Player B did a better job of collecting pills and eating blue ghosts while Player A seemed to just avoid everything.","4","3","2","4","","","No other comments","40","172fa22dd","","949.13","94.29","","","","","","","","","","0.92","","","","","","","68.46","","","22.44","","","","","","1.06","","","14.42","","","12.74","","","","1.34","","","133.4","","","","","","","135.62","","","","","","","77.43","","","","","","","60.92","","","94.92","","","","","","","","106.29","","","","","","","","87.43","","","","","","","","36.43","","","1.02","","",""
"264","1980-01-01 00:00:00","17","en","1799629507","3","1","","0","4","1","1","0","0","0","0","0","5","7","1","/surveys/upload/surveys/248468/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","It tried aiming for pills to eat ghosts while running away when it was near one.","0","0","1","1","1","0","7","I just noticed that seemed to be specifically aiming for them.","","1","I would think of this one as aimless with just stopping at walls and trying to eat non-blue ghosts like it didn't know it would die. I don't think it had learned to do it the right way yet so all it could do was eat normal pieces.","1","1","0","0","0","0","7","Just by its movements and where it tended to stop.","","1","I just ate normal pills and ran from all ghosts.","0","1","0","1","1","0","7","By its actions because that was all it did.","5","5","3","4","","","No.","","","1","1","1","6","B seemed to get stuck more.","","","1","1","1","4","They both seemed to get stuck randomly and both either ate or ran from ghosts so im not sure.","","","1","1","1","5","A seemed to just move better and not die.","4","4","2","4","","","No.","30","90ca22de","","1161.5","80.17","","","","","","","","","","0.72","","","","","","","162.59","","","200.12","","","","","","91.82","","","6.73","","","27.7","","","","1.2","","","154.56","","","","","","","151.54","","","","","","","75.6","","","","","","","28.85","","","55.3","","","","","","","","56.84","","","","","","","","43.55","","","","","","","","22.84","","","1.37","","",""
"265","1980-01-01 00:00:00","17","en","391897227","4","2","","0","2","1","1","1","1","0","0","0","4","10","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","It is eating the Power Pills and eating the blue ghosts. It is going along and trying to eat all the ghosts.","1","0","1","0","1","0","7","It is turning the ghosts blue so it can eat them and going after all of them.","","2","It has eaten the power pill and is trying to eat the ghosts by rounding them up in the corner.","1","0","1","0","1","0","6","It looked like Pac-Man was trying to round up the blue ghosts to eat them.","","1","It seems to just be eating the power pills and not really doing much else. It's not eating the blue ghosts.","1","0","1","0","1","0","5","Pac-Man is just eating the power pills. It turns the ghosts blue, but it's not eating them. It's not much of a strategy.","4","2","4","4","","","This was a bit difficult. The last video didn't seem to even have a strategy. It was just eating power pills and not doing much else.","","","1","1","1","5","A does a better job at scoring points overall as it picks up more of the pills.","","","1","1","2","6","B scores more points overall by picking up my pills and the cherry.","","","1","1","2","6","B focuses more on eating the blue ghosts and on getting points.","4","2","4","4","","","No.","30","41aa22dd","","752.39","38.96","","","","","","","","","","0.4","","","","","","","87.68","","","44.33","","","","","","0.78","","","8.28","","","20.38","","","","0.94","","","81.98","","","","","","","110.7","","","","","","","65.51","","","","","","","58.55","","","81.68","","","","","","","","67.82","","","","","","","","65.92","","","","","","","","17.51","","","0.97","","",""
"266","1980-01-01 00:00:00","17","en","2101759680","3","1","","0","4","0","","","","","","","5","10","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Pacman made for the power pills, then chased the blue ghosts for points. ","1","0","1","0","1","0","6","Pac man focused on getting to power pills, then chasing ghosts. ","","4","The agent seemed to move randomly with no specific strategy. ","1","1","0","0","1","0","6","Pacman seemed to focus on the normal pills over anything else.","","1","Pacman made for the power pills, but did not attempt to chase the ghosts afterwards. ","1","1","1","0","0","0","7","Pac man was focused on the power pills, but seemed to ignore the ghosts. ","5","4","2","5","","","none","","","2","1","1","6","Player one went for the ghosts, but player two only wanted power pellets.","","","1","1","2","6","Player one seemed to happen upon ghosts, while player two seemed to have a strategy. ","","","1","1","2","6","Player two was after more than just power pills. ","5","5","2","5","","","none","40","212da22dd","","785.44","34.18","","","","","","","","","","1.44","","","","","","","67.24","","","52.31","","","","","","1.28","","","7.01","","","10.13","","","","1.12","","","92.03","","","","","","","169.12","","","","","","","88.56","","","","","","","26.45","","","63.05","","","","","","","","92.85","","","","","","","","54.19","","","","","","","","22.95","","","1.53","","",""
"267","1980-01-01 00:00:00","17","en","70904040","5","1","","0","3","1","1","0","0","0","0","0","3","7","2","/surveys/upload/surveys/248468/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","Not sure. This one looked random- although he was putting more effort into capturing normal pills.","1","1","0","0","1","0","4","I saw more ""normal"" action here.","","3","The agent was going for the power pills and neglecting the regular pills.","0","0","1","0","0","0","5","Power pills were the primary focus.","","1","All I see is power pill action here.","0","0","1","0","0","0","6","Every short clip showed Pacman getting a power pill.","3","3","3","4","","","no comments","","","1","1","1","5","A is more focussed on normal pills.","","","1","1","2","4","B is being more fastidious about normal pills","","","1","1","2","3","They both were power pill chasers, and B was less so than A.","4","3","3","4","","","no comments","40","111fa22de","","1245.43","24.34","","","","","","","","","","0.82","","","","","","","13.08","","","15.75","","","","","","1.18","","","143.47","","","12.15","","","","0.6","","","147.98","","","","","","","270.64","","","","","","","75.11","","","","","","","23.1","","","306.09","","","","","","","","85.47","","","","","","","","101.43","","","","","","","","22.88","","","1.34","","",""
"268","1980-01-01 00:00:00","17","en","153642576","3","1","","0","3","1","1","1","0","0","0","0","5","7","1","/surveys/upload/surveys/248468/files/agent1_random_7.mp4","/surveys/upload/surveys/841769/files/agent2_random_7.mp4","/surveys/upload/surveys/841769/files/agent3_random_7.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","4","It seems that the AI is prioritizing gathering normal pills and is avoiding nearby ghosts when they aren't vulnerable to Pacman.  There doesn't seem to be any specific preference for utilizing the power pills or chasing down the ghosts.","1","1","0","1","0","0","4","They seem mostly focused on collecting the pills, so those would be the main point.  They also avoid the ghosts, making both Pacman and the ghosts positions important.","","7","I would guess the AI is prioritizing eating the ghosts over anything else in this case.  There seems to be some focus on going towards the power pills, as well as catching the ghosts when they are blue, but the AI also seems a bit lost when there's no way to go towards either of those goals.","0","0","1","0","1","0","3","As described before, I believe the AI was first and foremost trying to catch the vulnerable blue ghosts.  As such, their priority would be to either eat the ghosts when they can, or get to a power pill to enable them to eat the ghosts.","","5","As far as I can tell the AI is strongly prioritizing picking up the power pills, with no real regard for the regular pills nor eating vulnerable ghosts afterwards.  ","0","0","1","0","0","0","6","The power pills seem to be the only thing that matters to this AI.  They make direct paths to them, ignore eating the vulnerable ghosts, don't gather any normal pills other than what's in their way, and seem to become basically unresponsive when there are no more power pills available.","4","3","2","3","","","","","","2","1","1","7","A seems to have a decent grasp of avoiding ghosts while collecting everything, where as B focuses solely on power pills and doesn't seem to go after any additional points.","","","10","7","2","6","B seems to have a better method for avoiding the ghosts and continuously collecting, where as A seems fairly likely to get stuck or make the wrong choice in direction at poor times.","","","4","6","2","5","While B is somewhat clumsy, they seem more likely to collect more of the pills on a given level.  A seems to only prioritize the power pills and nothing else, to the point of becoming unresponsive afterwards.","4","3","2","3","","","","40","45aa22df","","1450.04","116.5","","","","","","","","","","0.9","","","","","","","191.44","","","19.44","","","","","","0.79","","","9","","","6.2","","","","0.52","","","200.16","","","","","","","275.56","","","","","","","217.28","","","","","","","16.43","","","92.86","","","","","","","","133.45","","","","","","","","155.98","","","","","","","","12.57","","","0.96","","",""
"269","1980-01-01 00:00:00","17","en","2039935304","7","1","","0","4","1","1","1","1","1","0","0","2","2","1","/surveys/upload/surveys/248468/files/agent1_random_2.mp4","/surveys/upload/surveys/841769/files/agent2_random_2.mp4","/surveys/upload/surveys/841769/files/agent3_random_2.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","This PACMAN was all over the playing board and ate one power pill in the lower right-hand corner
","1","0","1","0","0","0","5","from watching the activities of the PACMAN on the playboard
","","3","This PACMAN seemed to wondering around eating normal pills with no particular larger objective such as going after a power pill or a ghost.

","1","1","0","0","0","0","5","from watching the activities of the PACMAN on the playboard
","","3","Pacman ate a number of pills and at least one power pill
","0","0","1","0","0","0","5","By watching the path and activity of PACMAN as it moved along...","3","3","4","3","","","I did not see any PACMAN go after a ghost or the benefits of eating a power pill and then a ghost. This was an interesting study! ","","","1","1","1","5","Chose Player A because it appeared to get to and eat a power pill somewhat sooner than Player B. 
","","","1","1","2","5","Player B because its strategy involved eating a power pill which could lead to eating a ghost and collecting even more points.
","","","1","1","1","6","S;elected Player A because it's strategy involved eating a power pill. ","4","3","3","4","","","Strategies appeared to be almost the same except in last pair of videos one PACMAN got to and ate a power pill quicker than the other...","30","218aa22e0","","1843.29","112.18","","","","","","","","","","0.78","","","","","","","259.56","","","52.52","","","","","","1.03","","","68.59","","","20.89","","","","1.39","","","138.37","","","","","","","247.61","","","","","","","279.74","","","","","","","101.8","","","111.31","","","","","","","","124.21","","","","","","","","157.74","","","","","","","","165.01","","","0.56","","",""
