,id,submitdate,lastpage,startlanguage,seed,age,gender,gender[other],colorVision,experiencePacman,experienceAI,experienceAI2[1],experienceAI2[2],experienceAI2[3],experienceAI2[4],experienceAI2[5],experienceAI2[other],outcomeAI[1],randVideoSeed,randnumber,videoname1,videoname2,videoname3,retrospectionText,retrospectionQuest,next,infoPacman,gamePacman,regularPill,identifyPacman,powerPill,GhostsBlueWhen,GhostsBlueWhat,infoPacman2,gamePacman2,infoSummary,infoSaliency,greenArea,brightnessArea,quizSummary,infoSummary2,infoSaliency2,retrospectionVideo2,retrospectionClicks2,Intention2,retrospection2[1],retrospection2[2],retrospection2[3],retrospection2[4],retrospection2[5],retrospection2[6],RetrospectionConf2[predictConf1],RetrospectionExpl2,retrospectionVideo3,retrospectionClicks3,Intention3,retrospection3[1],retrospection3[2],retrospection3[3],retrospection3[4],retrospection3[5],retrospection3[6],RetrospectionConf3[predictConf1],RetrospectionExpl3,retrospectionVideo1,retrospectionClicks1,Intention1,retrospection1[1],retrospection1[2],retrospection1[3],retrospection1[4],retrospection1[5],retrospection1[6],RetrospectionConf1[predictConf1],RetrospectionExpl1,explSatisfaction1[1],explSatisfaction1[2],explSatisfaction1[3],explSatisfaction1[4],explSatisfaction1[5],explSatisfaction1[6],comment1,trustDescription2,videos2,videoClicks2A,videoClicks2B,trustBool2,trustConfidence2[confidence1],trustExpl2,trustDescription3,videos3,videoClicks3A,videoClicks3B,trustBool3,trustConfidence3[confidence1],trustExpl3,trustDescription1,videos1,videoClicks1A,videoClicks1B,trustBool1,trustConfidence1[confidence1],trustExpl1,explSatisfaction2[1],explSatisfaction2[2],explSatisfaction2[3],explSatisfaction2[4],explSatisfaction2[5],explSatisfaction2[6],comment2,bonus,code,submit,interviewtime,demographicsTime,ageTime,genderTime,colorVisionTime,experiencePacmanTime,experienceAITime,experienceAI2Time,outcomeAITime,randVideoSeedTime,randnumberTime,groupTime503,videoname1Time,videoname2Time,videoname3Time,retrospectionTextTime,retrospectionQuestTime,nextTime,groupTime451,infoPacmanTime,gamePacmanTime,groupTime453,regularPillTime,identifyPacmanTime,powerPillTime,GhostsBlueWhenTime,GhostsBlueWhatTime,groupTime486,infoPacman2Time,gamePacman2Time,groupTime454,infoSummaryTime,infoSaliencyTime,groupTime455,greenAreaTime,brightnessAreaTime,quizSummaryTime,groupTime487,infoSummary2Time,infoSaliency2Time,retro2Time,retrospectionVideo2Time,retrospectionClicks2Time,Intention2Time,retrospection2Time,RetrospectionConf2Time,RetrospectionExpl2Time,retro3Time,retrospectionVideo3Time,retrospectionClicks3Time,Intention3Time,retrospection3Time,RetrospectionConf3Time,RetrospectionExpl3Time,retro1Time,retrospectionVideo1Time,retrospectionClicks1Time,Intention1Time,retrospection1Time,RetrospectionConf1Time,RetrospectionExpl1Time,groupTime511,explSatisfaction1Time,comment1Time,trust2Time,trustDescription2Time,videos2Time,videoClicks2ATime,videoClicks2BTime,trustBool2Time,trustConfidence2Time,trustExpl2Time,trust3Time,trustDescription3Time,videos3Time,videoClicks3ATime,videoClicks3BTime,trustBool3Time,trustConfidence3Time,trustExpl3Time,trust1Time,trustDescription1Time,videos1Time,videoClicks1ATime,videoClicks1BTime,trustBool1Time,trustConfidence1Time,trustExpl1Time,groupTime509,explSatisfaction2Time,comment2Time,groupTime479,bonusTime,codeTime,submitTime,groupTime542,groupTime532,groupTime533,groupTime540,groupTime534,groupTime535,groupTime541,groupTime545,groupTime543,groupTime539,groupTime525,groupTime515,groupTime516,groupTime523,groupTime517,groupTime518,groupTime524,groupTime528,groupTime526,groupTime522
133,97,,8,en,710309232,5.0,2.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,7,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_7.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_7.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_7.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.36,55.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,192.52,21.04,0.5,34.18,24.43,0.88,,,,,,,,,,,,,
134,98,1980-01-01 00:00:00,17,en,1415842611,3.0,1.0,,0.0,4.0,0.0,,,,,,,5.0,2,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_2.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_2.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_2.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"Tries to steer clear from the ghosts. Goes towards the power pills, if possible. I don't really think he is all that interested in the normal pills. I think the AI agent rather take risks when it comes to the power pills.",1.0,0.0,1.0,1.0,0.0,0.0,4.0,"I see Pacman mostly navigating or steering clear from the ghosts. It seems that if Pacman is near a power pill, he will quickly go for it.",,1.0,"He goes wherever he wants, without much of a plan. Didn't really seem like there was much of a strategy.",1.0,0.0,0.0,0.0,0.0,0.0,5.0,Pacman just kind of stuck to itself.,,3.0,"The AI agent tries take as many normal pills as he can. He also tries to go towards the power pills, if possible. ",0.0,1.0,1.0,0.0,0.0,0.0,4.0,I saw the Pacman going around eating normal pills and navigating towards the power pills.,2.0,2.0,4.0,,2.0,2.0,It was a little underwhelming. I don't really feel like I understand the strategies used by the AI agents.,,,1.0,1.0,2.0,1.0,Seems like Player B takes less risks.,,,1.0,1.0,2.0,2.0,I feel like Player A missed some opportunities. Kind of stuck around in an area for too long for no good reason.,,,1.0,1.0,1.0,2.0,"Player B seems to waste time by sticking to a corner of the map, instead of going to retrieve pills.",2.0,2.0,4.0,,2.0,2.0,,10.0,77ba220c,,1067.99,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.61,,,,,,,91.23,,,,,,,143.52,,,,,,,,,,63.13,,,,,,,,76.86,,,,,,,,95.71,,,,,,,,,,,,,,,0.78,239.06,31.84,1.34,31.89,15.89,1.38,61.75,12.96,1.76,,,,,,,,,,
135,99,,6,en,87466446,3.0,1.0,,0.0,4.0,0.0,,,,,,,4.0,5,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_5.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_5.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_5.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.72,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,83.92,1101.84,1.64,5.26,,,,,,,,,,,,,,,
136,100,1980-01-01 00:00:00,17,en,115781795,3.0,1.0,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_9.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_9.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_9.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,11.0,The AI agent's strategy was just to eat the pills while avoiding the ghosts.,1.0,1.0,0.0,1.0,0.0,0.0,5.0,"The AI agent was just moving around to eat the pills. There were power pills and cherries on the map at times, but the AI agent wasn't near it to eat it. So it was more focused on the regular normal pills.",,2.0,The strategy is to eat the normal pills and to avoid the ghosts while going towards the cherry for additional points.,0.0,1.0,0.0,0.0,0.0,1.0,7.0,The pacman was eating normal pills and going towards the cherry and it had to try to outmaneuver the ghosts.,,2.0,I believe that the AI agent's strategy was to stay in one spot in order to lure the ghosts to him so that he could move to the other side.,1.0,1.0,0.0,0.0,0.0,0.0,7.0,The AI agent chose to stay in one spot in order to lure the ghosts to pacman.,3.0,3.0,2.0,,4.0,4.0,I just watch that I got to see the whole clip of the game instead of cuts of it. It would have helped a lot more seeing the whole game and to analyze what the AI agent's strategy was.,,,1.0,1.0,1.0,6.0,Agent A seemed to have maneuvered better and to try to eat the pills. Agent B at times just stayed in one place.,,,2.0,1.0,1.0,5.0,I felt that agent A did a better job at trying to avoid the ghosts when agent b careless walked towards the ghost trying to eat pills.,,,1.0,2.0,2.0,6.0,Agent B moved around more trying to eat the normal pills.,3.0,3.0,2.0,,4.0,4.0,No further comments.,40.0,26aa220e,,1685.66,82.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.05,,,,,,,142.96,,,,,,,169.17,,,,,,,,,,125.0,,,,,,,,93.55,,,,,,,,51.92,,,,,,,,,,,,,,,0.4,318.46,81.14,0.6,94.06,82.26,0.67,93.23,50.88,1.34,,,,,,,,,,
137,101,1980-01-01 00:00:00,17,en,1276897970,3.0,1.0,,0.0,4.0,0.0,,,,,,,4.0,6,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,20.0,"The strategy here is that the agent is going for the power pills first while trying to avoid the ghosts. After getting the power pill, the agent will try to eat the blue ghosts.",0.0,0.0,1.0,1.0,1.0,0.0,6.0,"The video shows the path pacman takes based on the normal pills eaten and it shows that he is prioritizing the power pills. In one section, it shows him going for the blue ghost after getting the pill. In another section it shows him trying to get to a power pill and and avoiding a ghost by taking another path.",,40.0,The strategy here is that the agent is only going straight for the power pills.,1.0,0.0,1.0,0.0,0.0,0.0,6.0,"In the video, the agent only went for the power pills and after getting them all he does nothing else.",,13.0,The strategy here is that the agent is only going for the power pills and nothing else.,1.0,0.0,1.0,0.0,0.0,0.0,7.0,The path pacman is taking only leads straight to the power pills. After getting all of them he does nothing else.,5.0,5.0,3.0,,4.0,2.0,The green highlights didn't seem to help much.,,,1.0,2.0,1.0,6.0,Player A is getting points by getting the power pill and eating the blue ghosts. Player B only gets the power pills and nothing else.,,,12.0,7.0,2.0,5.0,Player B seems to do better since they go for the blue ghosts rather than just  the power pill. Player A just goes for the power pill and does nothing after getting them all.,,,3.0,7.0,2.0,5.0,Player B seems to do better at clearing out the board of normal pills and power pills so they might get more points.,4.0,3.0,3.0,,4.0,2.0,none,30.0,32aa220e,,2001.37,57.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.99,,,,,,,566.77,,,,,,,184.53,,,,,,,,,,102.31,,,,,,,,238.36,,,,,,,,134.51,,,,,,,,,,,,,,,1.08,95.02,27.34,0.7,57.44,59.5,0.87,82.73,33.05,0.44,,,,,,,,,,
138,102,1980-01-01 00:00:00,17,en,1358592148,3.0,1.0,,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,6,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"The AI seems to be going directly for the 10 point options, but it does prioritize eating ghosts.",0.0,1.0,1.0,0.0,1.0,0.0,7.0,"Pacman doesn't really need to be selected as that is itself, but it focused on getting pills, then the power pills to eat ghosts.",,1.0,The AI seemed to focus on grabbing up any normal pills it could find. It located the normal pills and went after them immediately.,0.0,1.0,1.0,1.0,0.0,0.0,5.0,It didn't really seem to care much about the ghosts or power pills. It looked like it focused on the regular pills and avoiding ghosts.,,2.0,The AI seemed to strictly go for the power pills only pretty much.,0.0,0.0,1.0,0.0,1.0,0.0,5.0,The AI didn't really focus on just getting normal pills. It seemed to only focus on areas there were power pills and then go after ghosts quickly.,5.0,4.0,3.0,,5.0,5.0,no,,,1.0,1.0,1.0,7.0,"Player A seemed to have control over the Pacman. A seemed to play the game as it was intended. It did seem to favor the power pills, but it was grabbing up normal pills in the process. It did even land a few ghosts in the search for power pills.
B seemed to just be lost. It had a one track mind that only was searching for power pills only and was missing the main point of the game of collecting all the main pills to advance to the next stage.",,,1.0,1.0,2.0,5.0,Both player A and B did well. They both mixed up their knowledge of the game and went for about one of everything. There wasn't much focus on one thing or another. B seemed to be faster at the choices it was making. Only at the end I felt A lost it. It was having a hard time detecting the normal pills next to itself when it landed itself in a blank area.,,,1.0,1.0,2.0,7.0,The field of view for B seems to be larger. It isn't stuck to such a small area to detect where pills are at. It does seem to hunt down normal pills easily. A seemed to be just about as good though. This one was the hardest of the choices so far.,5.0,5.0,3.0,,4.0,5.0,no,20.0,174da220d,,771.99,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,,,,,,,75.53,,,,,,,67.1,,,,,,,,,,105.26,,,,,,,,94.05,,,,,,,,78.8,,,,,,,,,,,,,,,1.29,57.79,50.94,19.96,13.96,20.67,1.27,38.79,23.62,1.23,,,,,,,,,,
139,103,,6,en,344294745,3.0,2.0,,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_9.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_9.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_9.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A2,A2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.74,143.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,29.35,493.38,1.22,30.07,357.53,144.89,,,,,,,,,,,,,
140,104,1980-01-01 00:00:00,17,en,1887854499,4.0,2.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_1.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_1.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_1.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,Eat the power pills.,1.0,0.0,1.0,0.0,0.0,0.0,4.0,Pacman kept going towards the power pills.,,1.0,The AI agent's strategy was to avoid the ghosts.,1.0,0.0,0.0,1.0,0.0,0.0,5.0,Pacman avoided ghosts and also avoided the blue ghosts. It wasn't focused on taking normal or power pills either.,,2.0,The AI agent focused on getting more normal pills than taking power pills or ghosts.,1.0,1.0,0.0,0.0,1.0,0.0,3.0,I noticed the agent chose the direction opposite of the blue ghosts and chose to take normal pills instead.,3.0,2.0,4.0,,3.0,1.0,no,,,1.0,3.0,1.0,4.0,Agent B made some decisions that I don't understand.,,,1.0,1.0,2.0,5.0,Agent A made unnecessary back and forth movements.,,,1.0,1.0,1.0,5.0,Agent B doesn't seem interested in getting higher points by eating blue ghosts.,3.0,2.0,4.0,,3.0,2.0,no,30.0,145fa220e,,1102.46,81.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16,,,,,,,92.65,,,,,,,173.99,,,,,,,,,,122.8,,,,,,,,88.46,,,,,,,,77.88,,,,,,,,,,,,,,,1.86,211.6,29.71,2.54,36.98,27.0,1.64,38.26,25.55,2.22,,,,,,,,,,
141,105,,7,en,1318034590,3.0,2.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_1.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_1.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_1.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A2,A2,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.22,50.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,40.31,25.97,1.89,7.94,39.48,67.51,,,,,,,,,,,,,
142,106,,1,en,1830385748,3.0,2.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58,30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,107,,7,en,1228491607,3.0,2.0,,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_2.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_2.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_2.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A3,A1,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.24,67.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,6.98,105.09,61.63,7.96,495.21,415.09,,,,,,,,,,,,,
144,108,1980-01-01 00:00:00,17,en,760811517,2.0,1.0,,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_6.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,This agent went aggressive. It seemed to want to focus on eating ghosts instead of aiming for pills. Multiple scenes of the ghosts being or already being eaten. And a lot of scenes of the ghosts being in the blue ghost state.,0.0,0.0,1.0,1.0,1.0,0.0,7.0,Most of the shots were of the ghosts in the blue state.,,4.0,Again pretty standard stuff. And playing passively. But seemed like the agent wanted to take more risks by going closer to the ghosts. Even using the power pills to make them not threatening but not exactly aiming for them as well.,1.0,1.0,1.0,0.0,0.0,0.0,7.0,Since the agent wasn't trying to eat the ghosts it must want to gets it's point through pills.,,4.0,He seemed to play the game pretty normally. Nothing too out of the ordinary except in one scene he was running into the wall. He seemed to play more passively instead of focusing on eating the ghosts.,1.0,1.0,1.0,0.0,0.0,0.0,6.0,The agent seemed to try and avoid ghosts more than go on the offence. So that means he was focusing on collecting points through pills.,5.0,5.0,2.0,,5.0,5.0,No.,,,1.0,1.0,1.0,7.0,A is the well rounded agent. Gets pills and gets ghosts. Also doesn't seem as indecisive. And didn't get caught in any scenes.,,,3.0,1.0,2.0,5.0,Cleaner play on agent B. Less mistakes.,,,1.0,1.0,2.0,7.0,It seems to play the game better. Goes for pills and ghosts. Not as indecisive.,5.0,5.0,2.0,,5.0,5.0,No.,30.0,198ea2214,,954.86,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.37,,,,,,,136.19,,,,,,,236.64,,,,,,,,,,111.15,,,,,,,,48.57,,,,,,,,67.88,,,,,,,,,,,,,,,1.04,117.48,16.73,1.13,18.46,18.61,0.98,19.36,16.63,1.03,,,,,,,,,,
145,109,,1,en,1939987790,4.0,2.0,,1.0,4.0,0.0,,,,,,,3.0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.47,55.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,110,,8,en,1445233630,4.0,2.0,,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,8,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_8.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_8.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_8.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.57,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,166.97,61.88,1.36,32.48,25.97,1.46,,,,,,,,,,,,,
147,111,1980-01-01 00:00:00,17,en,1830467496,3.0,1.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7,3,/surveys/upload/surveys/248468/files/agent1_random_lrp_7.mp4,/surveys/upload/surveys/248468/files/agent2_random_lrp_7.mp4,/surveys/upload/surveys/248468/files/agent3_random_lrp_7.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,Only considering the closest objects to pacman,1.0,1.0,0.0,1.0,0.0,0.0,4.0,The highlighted portion follows pacman,,2.0,Avoid the ghosts,1.0,1.0,0.0,1.0,0.0,0.0,2.0,"The ghosts were highlighted and the pacman seemed scared of them, backed into a corner, in one of the clips",,1.0,Go for the power pills,1.0,0.0,1.0,1.0,0.0,0.0,2.0,"The pacman focused on going for the power pill, then stopped moving after grabbing one",2.0,2.0,4.0,,1.0,2.0,,,,1.0,1.0,1.0,6.0,Player B stayed stationary for long portions,,,1.0,1.0,2.0,6.0,Player B avoided ghosts better and grabbed points quicker,,,1.0,1.0,2.0,4.0,The pacman a would stay stationary for long portions of time,3.0,3.0,4.0,,2.0,4.0,,40.0,41ba222a,,485.77,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.42,,,,,,,73.4,,,,,,,51.11,,,,,,,,,,24.74,,,,,,,,30.54,,,,,,,,34.6,,,,,,,,,,,,,,,1.02,40.7,32.98,53.85,15.14,12.93,1.35,15.46,12.76,1.19,,,,,,,,,,
148,113,,0,en,212052409,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,95,1980-01-01 00:00:00,17,en,2141819360,3.0,1.0,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,13.0,"A more aggressive strategy, Eating and chasing the ghost when vulnerable.",1.0,1.0,1.0,0.0,1.0,0.0,2.0,"Many Areas highlighted, AI ""Looks around"", focusses on the ghosts. Many situations where ghosts are blue and eaten",,9.0,"Also aggressive strategy, tries Eating multiple ghost in a row. Maybe more high-score-orientated.",1.0,0.0,1.0,0.0,1.0,0.0,5.0,Focus is mostly on blue ghosts and pacman himself. ,,5.0,Stay in the Corners and Focus on the immediate surroundings,1.0,1.0,1.0,0.0,0.0,0.0,6.0,"The highlighted Areas are around pacman itself, never somewhere else",3.0,3.0,2.0,,2.0,5.0,Videos too short and too fast. Additional information would be good.,,,1.0,1.0,1.0,4.0,"Player B stays in the Corners, not Eating ghosts.",,,6.0,3.0,1.0,3.0,"seemed more succesful, Eating ghosts in a row",,,2.0,1.0,2.0,6.0,"Player B Looks around the map, eats ghosts. Player A stays in the Corners, self-centered",3.0,2.0,1.0,,3.0,4.0,,40.0,37aa21c1,,2097.18,85.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.75,,,,,,,338.5,,,,,,,332.65,,,,,,,,,,96.48,,,,,,,,192.34,,,,,,,,100.23,,,,,,,,,,,,,,,,,,,,,,,,,0.8,326.56,27.78,1.08,80.24,43.38,0.74,101.82,60.85,1.23
150,96,1980-01-01 00:00:00,17,en,1709611248,2.0,1.0,,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2,4,/surveys/upload/surveys/583526/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/583526/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,it was trying to eat as many ghost as it could,0.0,0.0,0.0,0.0,1.0,0.0,5.0,i saw the pacman go for the blue ghost the most,,2.0,it was trying to get the power pills so that it could eat the ghost.,0.0,0.0,1.0,0.0,0.0,0.0,7.0,the ai was always trying to get the power pills first so that it could eat the ghost,,1.0,to get as many power pills as possible,0.0,0.0,1.0,0.0,0.0,0.0,7.0,every clip i saw was showing the pacman going for the power pill and then it would turn around,4.0,4.0,2.0,,4.0,4.0,fun and cool survey,,,2.0,1.0,1.0,7.0,The other player did not go for any of the ghost which get you the most points. Player A had more points because it went for the blue ghost.,,,1.0,1.0,1.0,7.0,player A had more points and you want more points when playing this game. player A went for the blue ghost more often,,,1.0,1.0,2.0,7.0,Player B had way more points because it went for the blue ghost while player A only was going for the power pills.,4.0,4.0,1.0,,4.0,4.0,this was very fun and cool,30.0,79da21ca,,1009.11,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.15,,,,,,,113.74,,,,,,,72.64,,,,,,,,,,142.55,,,,,,,,92.89,,,,,,,,91.49,,,,,,,,,,,,,,,,,,,,,,,,,1.04,129.66,54.27,0.58,38.46,66.3,0.6,36.45,28.12,0.45
